Supplier,Manufacturer,Supplier material number (Catalogue),Manufactorer material number (Cataloque),"Material Name
(long designation)",Packaging unit (Pack.),"Quantity
[piece in base unit]","Base unit
(piece)","Sales Sales Jan- Sep 
pack","Sales Jan- Sep
piece",emdn_code,emdn_name,emdn_confidence
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-011-36 HXPE LINER NEUTRAL JJ 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-012-36 HXPE LINER NEUTRAL KK 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-013-36 HXPE LINER NEUTRAL LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-013-36 HXPE LINER NEUTRAL LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-013-36 HXPE LINER NEUTRAL LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-013-36 HXPE LINER NEUTRAL LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-013-36 HXPE LINER NEUTRAL LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-013-36 HXPE LINER NEUTRAL LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-013-36 HXPE LINER NEUTRAL LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-013-36 HXPE LINER NEUTRAL LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-013-36 HXPE LINER NEUTRAL LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-013-36 HXPE LINER NEUTRAL LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-014-36 HXPE LINER NEUTRAL MM 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-014-36 HXPE LINER NEUTRAL MM 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-014-36 HXPE LINER NEUTRAL MM 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-014-36 HXPE LINER NEUTRAL MM 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-014-36 HXPE LINER NEUTRAL MM 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-014-36 HXPE LINER NEUTRAL MM 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-014-36 HXPE LINER NEUTRAL MM 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-014-36 HXPE LINER NEUTRAL MM 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8751-010-36,00-8751-010-36,00-8751-016-36 HXPE LINER NEUTRAL OO 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8752-008-32,00-8752-008-32,00-8752-008-32 HXPE LINER ELEVATED GG 32,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8752-010-36,00-8752-010-36,00-8752-010-36 HXPE LINER ELEVATED II 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8752-010-36,00-8752-010-36,00-8752-010-36 HXPE LINER ELEVATED II 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,00-8752-013-36,00-8752-013-36,00-8752-013-36 HXPE LINER ELEVATED LL 36,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-046-02,00-8755-046-02,"00-8755-046-02 jamka pracetabulum, necem. 46/FF",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-046-02,00-8755-046-02,"00-8755-046-02 jamka pracetabulum, necem. 46/FF",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-048-02,00-8755-048-02,"00-8755-048-02 jamka pracetabulum, necem. 48/GG",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-048-02,00-8755-048-02,"00-8755-048-02 jamka pracetabulum, necem. 48/GG",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-050-02,00-8755-050-02,"00-8755-050-02 jamka pracetabulum, necem. 50/HH",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,00-8755-052-02,00-8755-052-02,"00-8755-052-02 jamka pracetabulum, necem. 52/II",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
